sample,relativeDensityError,localPressure,CFL
8714,-0.0793914,17.89988,0.3388
8715,-0.07919858,18.222433,0.3389
8716,-0.078984395,18.547735,0.339
8717,-0.07875333,18.850727,0.339
8718,-0.078392625,19.1519,0.3391
8719,-0.078122616,19.412125,0.3392
8720,-0.07782221,19.682287,0.3392
8721,-0.07748345,20.017143,0.3393
8722,-0.07660478,19.883486,0.3394
8723,-0.07618318,20.29909,0.3394
8724,-0.07572273,20.73991,0.3395
8725,-0.0751248,21.274551,0.3396
8726,-0.07462422,21.84807,0.3396
8727,-0.07412583,22.477957,0.3397
8728,-0.07363945,23.103085,0.3398
8729,-0.07315496,23.759087,0.3398
8730,-0.07265319,24.516508,0.3399
8731,-0.072025254,25.239634,0.34
8732,-0.07151166,25.973639,0.3401
8733,-0.07101307,26.688633,0.3401
8734,-0.070633985,27.451069,0.3402
8735,-0.07014493,28.239723,0.3403
8736,-0.0696509,28.989712,0.3403
8737,-0.069147944,29.730947,0.3404
8738,-0.068627596,30.476665,0.3405
8739,-0.06795893,31.172651,0.3405
8740,-0.06733318,31.985704,0.3406
8741,-0.066622496,32.94631,0.3407
8742,-0.06538798,34.149612,0.3407
8743,-0.06452371,35.431652,0.3408
8744,-0.06361236,36.782944,0.3409
8745,-0.06278545,38.195976,0.3409
8746,-0.06160567,39.716145,0.341
8747,-0.060714282,41.297142,0.3411
8748,-0.059654213,43.0241,0.3411
8749,-0.05853454,44.919765,0.3412
8750,-0.057364997,46.923786,0.3413
8751,-0.056154724,48.993206,0.3413
8752,-0.055010416,51.0633,0.3414
8753,-0.053695936,53.225597,0.3415
8754,-0.052309927,55.61491,0.3415
8755,-0.050739843,58.18775,0.3416
8756,-0.049220916,60.9287,0.3417
8757,-0.04769037,63.664524,0.3417
8758,-0.0462087,66.22496,0.3418
8759,-0.044791598,68.56932,0.3419
8760,-0.043386616,70.83588,0.3419
8761,-0.041822094,73.16481,0.342
8762,-0.040082633,75.659966,0.3421
8763,-0.038524963,78.3247,0.3421
8764,-0.036857523,81.04239,0.3422
8765,-0.035308797,83.85782,0.3423
8766,-0.033781327,86.65463,0.3423
8767,-0.03230641,89.3436,0.3424
8768,-0.030894278,91.89768,0.3425
8769,-0.029523272,94.355896,0.3426
8770,-0.028282005,96.840576,0.3426
8771,-0.026953021,99.296005,0.3427
8772,-0.025660593,101.65296,0.3428
8773,-0.024417935,103.89024,0.3428
8774,-0.023219088,106.07274,0.3429
8775,-0.022039015,108.21504,0.343
8776,-0.020858148,110.39088,0.343
8777,-0.01967758,112.5266,0.3431
8778,-0.018507639,114.661804,0.3432
8779,-0.0174734,116.702354,0.3432
8780,-0.01625051,118.63038,0.3433
8781,-0.015163123,120.46093,0.3434
8782,-0.01435399,120.25094,0.3434
8783,-0.013390282,121.741394,0.3435
8784,-0.012484987,123.10739,0.3436
8785,-0.0116233025,124.43464,0.3436
8786,-0.010484655,125.63649,0.3437
8787,-0.00972102,126.76657,0.3438
8788,-0.009016991,127.82048,0.3438
8789,-0.008493463,128.66963,0.3439
8790,-0.007958213,129.26736,0.344
8791,-0.007544259,129.58464,0.344
8792,-0.0068434076,129.61742,0.3441
8793,-0.0067262845,129.37724,0.3442
8794,-0.006877879,128.87134,0.3442
8795,-0.0070760646,128.09805,0.3443
8796,-0.007401307,127.15548,0.3444
8797,-0.007836223,126.032074,0.3444
8798,-0.008369883,124.74458,0.3445
8799,-0.008994341,123.311195,0.3446
8800,-0.009703735,121.737366,0.3446
8801,-0.010265906,120.10827,0.3447
8802,-0.011097789,118.36799,0.3448
8803,-0.011975964,116.46982,0.3448
8804,-0.012776553,114.46838,0.3449
8805,-0.013685325,112.448364,0.345
8806,-0.0145749245,110.5018,0.3451
8807,-0.015047291,108.54971,0.3451
8808,-0.015884936,106.536575,0.3452
8809,-0.016858775,104.43214,0.3453
8810,-0.017807284,102.31692,0.3453
8811,-0.018659035,100.34888,0.3454
8812,-0.019383032,98.724625,0.3455
8813,-0.01989613,97.28431,0.3455
8814,-0.020451346,96.05778,0.3456
8815,-0.020977655,94.899315,0.3457
8816,-0.02140353,93.73688,0.3457
8817,-0.02197196,92.55503,0.3458
8818,-0.02257506,91.329735,0.3459
8819,-0.023177564,90.16069,0.3459
8820,-0.023642281,89.07911,0.346
8821,-0.024202565,88.09985,0.3461
8822,-0.02478053,87.046135,0.3461
8823,-0.025158921,85.90703,0.3462
8824,-0.025726158,84.784325,0.3463
8825,-0.026229817,83.73255,0.3463
8826,-0.026460487,82.87175,0.3464
8827,-0.02687007,81.998055,0.3465
8828,-0.027264057,81.18036,0.3465
8829,-0.027672151,80.378174,0.3466
8830,-0.028109947,79.47481,0.3467
8831,-0.028133193,78.46262,0.3467
8832,-0.02869745,77.48708,0.3468
8833,-0.02929439,76.57839,0.3469
8834,-0.029886762,75.53419,0.3469
8835,-0.030643044,74.26326,0.347
8836,-0.032168128,71.02409,0.3471
8837,-0.033191144,69.33884,0.3471
8838,-0.034249127,67.62633,0.3472
8839,-0.035296477,65.941444,0.3473
8840,-0.03635168,64.4077,0.3473
8841,-0.03744811,62.91725,0.3474
8842,-0.038567383,61.517876,0.3475
8843,-0.039665796,60.311146,0.3476
8844,-0.040724672,59.15763,0.3476
8845,-0.0416554,58.046154,0.3477
8846,-0.042598445,56.892483,0.3478
8847,-0.04368325,55.659046,0.3478
8848,-0.044795275,54.46875,0.3479
8849,-0.045783915,53.288376,0.348
8850,-0.046810508,52.131016,0.348
8851,-0.047766663,51.027218,0.3481
8852,-0.048676826,49.96399,0.3482
8853,-0.04956414,48.863422,0.3482
8854,-0.05045364,47.750195,0.3483
8855,-0.051260192,46.54466,0.3484
8856,-0.05219022,45.23237,0.3484
8857,-0.05311608,43.873913,0.3485
8858,-0.054020382,42.487698,0.3486
8859,-0.05490094,41.021336,0.3486
8860,-0.055769283,39.57905,0.3487
8861,-0.05664696,38.219055,0.3488
8862,-0.057451624,36.866673,0.3488
8863,-0.05841682,35.45879,0.3489
8864,-0.059445795,34.06929,0.349
8865,-0.060538646,32.681004,0.349
8866,-0.061684746,31.235144,0.3491
8867,-0.06233821,29.71359,0.3492
8868,-0.06352136,28.190386,0.3492
8869,-0.06468147,26.744497,0.3493
8870,-0.065797865,25.420519,0.3494
8871,-0.06686528,24.131006,0.3494
8872,-0.06788522,22.89429,0.3495
8873,-0.06886522,21.819407,0.3496
8874,-0.06982495,20.875912,0.3496
8875,-0.07068614,19.896786,0.3497
8876,-0.07167329,18.85943,0.3498
8877,-0.0726812,17.825176,0.3498
8878,-0.07370263,16.79376,0.3499
8879,-0.07472336,15.841668,0.35
8880,-0.07582982,14.999693,0.3501
8881,-0.07679422,14.278962,0.3501
8882,-0.07771075,13.729038,0.3502
8883,-0.07858187,13.314977,0.3503
8884,-0.07943541,12.895721,0.3503
8885,-0.08030236,12.402196,0.3504
8886,-0.08117477,11.909793,0.3505
8887,-0.08202404,11.494463,0.3505
8888,-0.08272628,11.209489,0.3506
8889,-0.08360267,10.998592,0.3507
8890,-0.084362224,10.798794,0.3507
8891,-0.085134506,10.587365,0.3508
8892,-0.085936785,10.303879,0.3509
8893,-0.08676986,9.909879,0.3509
8894,-0.08762002,9.448044,0.351
8895,-0.08847058,8.978086,0.3511
8896,-0.08930931,8.564188,0.3511
8897,-0.08882065,8.131841,0.3512
8898,-0.08970995,7.76781,0.3513
8899,-0.09047449,7.432113,0.3513
8900,-0.09110798,7.1291347,0.3514
8901,-0.091811016,6.9967675,0.3515
8902,-0.09258876,6.9330726,0.3515
8903,-0.09335319,6.870522,0.3516
8904,-0.09401887,6.7502136,0.3517
8905,-0.09470095,6.5873284,0.3517
8906,-0.095404185,6.397417,0.3518
8907,-0.09612788,6.2122836,0.3519
8908,-0.09697645,5.968829,0.3519
8909,-0.09774356,5.6872363,0.352
8910,-0.098521605,5.426035,0.3521
8911,-0.099092714,5.1761036,0.3521
8912,-0.09954611,4.9229784,0.3522
8913,-0.10028193,4.7094326,0.3523
8914,-0.100990824,4.5572677,0.3523
8915,-0.1017793,4.480744,0.3524
8916,-0.10224471,4.384026,0.3525
8917,-0.102907315,4.2612524,0.3526
8918,-0.1033626,4.102661,0.3526
8919,-0.103611745,3.956792,0.3527
8920,-0.10426898,3.8108711,0.3528
8921,-0.10492245,3.7045195,0.3528
8922,-0.10556846,3.6255012,0.3529
8923,-0.10620196,3.5247762,0.353
8924,-0.10681907,3.409034,0.353
8925,-0.107522,3.3036149,0.3531
8926,-0.10821103,3.2023013,0.3532
8927,-0.10878473,3.129031,0.3532
8928,-0.10944704,3.0818312,0.3533
8929,-0.10999401,3.011314,0.3534
8930,-0.11052926,2.9441397,0.3534
8931,-0.11094917,2.8627641,0.3535
8932,-0.11144876,2.7920828,0.3536
8933,-0.11190712,2.7227452,0.3536
8934,-0.112315014,2.6744716,0.3537
8935,-0.112591974,2.622674,0.3538
8936,-0.11296411,2.5664423,0.3538
8937,-0.11323501,2.565414,0.3539
8938,-0.11351297,2.5877743,0.354
8939,-0.11389811,2.601666,0.354
8940,-0.11428793,2.588014,0.3541
8941,-0.114683405,2.536219,0.3542
8942,-0.11518607,2.45917,0.3542
8943,-0.115589395,2.3544753,0.3543
8944,-0.11589358,2.2680395,0.3544
8945,-0.11620362,2.2206776,0.3544
8946,-0.11652161,2.213925,0.3545
8947,-0.116946496,2.2175097,0.3546
8948,-0.11757354,2.2283342,0.3546
8949,-0.1179855,2.2577586,0.3547
8950,-0.116921656,2.2321482,0.3548
8951,-0.11729677,2.224639,0.3549
8952,-0.11766552,2.2209074,0.3549
8953,-0.117832616,2.237241,0.355
8954,-0.11780291,2.233842,0.3551
8955,-0.11817832,2.1998093,0.3551
8956,-0.11855443,2.1500015,0.3552
8957,-0.118922785,2.0941494,0.3553
8958,-0.11946986,2.0630624,0.3553
8959,-0.119782485,2.0779762,0.3554
8960,-0.12005209,2.145539,0.3555
8961,-0.12028574,2.203775,0.3555
8962,-0.12049257,2.3071978,0.3556
8963,-0.120685495,2.448174,0.3557
8964,-0.120880894,2.5445418,0.3557
8965,-0.12108554,2.5962765,0.3558
8966,-0.12150148,2.5612772,0.3559
8967,-0.12172281,2.479885,0.3559
8968,-0.12174367,2.4249845,0.356
8969,-0.12186865,2.4406881,0.3561
8970,-0.122093156,2.4738986,0.3561
8971,-0.12230833,2.490462,0.3562
8972,-0.12251059,2.478047,0.3563
8973,-0.122695364,2.4534962,0.3563
8974,-0.12295951,2.4404213,0.3564
8975,-0.123403564,2.4528115,0.3565
8976,-0.12342463,2.5660815,0.3565
8977,-0.12362678,2.717182,0.3566
8978,-0.12361427,2.8788154,0.3567
8979,-0.12379288,2.9942074,0.3567
8980,-0.12386034,3.066757,0.3568
8981,-0.12400339,3.1219885,0.3569
8982,-0.124108784,3.18641,0.3569
8983,-0.124076,3.2747536,0.357
8984,-0.12422114,3.4398842,0.3571
8985,-0.124170974,3.664726,0.3571
8986,-0.12414564,3.8721225,0.3572
8987,-0.12424777,4.017718,0.3573
8988,-0.12426664,4.1037087,0.3574
8989,-0.124283426,4.188361,0.3574
8990,-0.12417882,4.29824,0.3575
8991,-0.12414147,4.4254546,0.3576
8992,-0.12407193,4.587516,0.3576
8993,-0.123988286,4.7521076,0.3577
8994,-0.1239116,4.908882,0.3578
8995,-0.12386004,4.961782,0.3578
8996,-0.123932056,4.9429116,0.3579
8997,-0.12381821,4.878872,0.358
8998,-0.12401451,4.7981668,0.358
8999,-0.12391775,4.741579,0.3581
9000,-0.12392967,4.712188,0.3582
9001,-0.12394865,4.6576095,0.3582
9002,-0.123967424,4.57891,0.3583
9003,-0.12398143,4.5096264,0.3584
9004,-0.1240917,4.490962,0.3584
9005,-0.12260824,4.3789043,0.3585
9006,-0.122622944,4.364534,0.3586
9007,-0.12265036,4.356419,0.3586
9008,-0.12270003,4.3349943,0.3587
9009,-0.12277732,4.2698965,0.3588
9010,-0.122881524,4.20069,0.3588
9011,-0.12300878,4.107486,0.3589
9012,-0.123153225,3.984182,0.359
9013,-0.1233076,3.8699124,0.359
9014,-0.12327074,3.8207972,0.3591
9015,-0.12343506,3.7837362,0.3592
9016,-0.123703875,3.7604265,0.3592
9017,-0.12388269,3.7324488,0.3593
9018,-0.12406915,3.664583,0.3594
9019,-0.12426038,3.610818,0.3594
9020,-0.12445529,3.5457504,0.3595
9021,-0.12465059,3.4860268,0.3596
9022,-0.12484173,3.4244554,0.3597
9023,-0.12501845,3.3778667,0.3597
9024,-0.12517293,3.364112,0.3598
9025,-0.12530842,3.3932662,0.3599
9026,-0.12553185,3.4627542,0.3599
9027,-0.1256596,3.4838648,0.36
9028,-0.12588897,3.4287744,0.3601
9029,-0.12601107,3.3548958,0.3601
9030,-0.12620717,3.3487933,0.3602
9031,-0.12647559,3.4030733,0.3603
9032,-0.1265347,3.4963639,0.3603
9033,-0.12669642,3.5891232,0.3604
9034,-0.1267758,3.635132,0.3605
9035,-0.12687325,3.6037762,0.3605
9036,-0.12708147,3.5015254,0.3606
9037,-0.12719393,3.3423674,0.3607
9038,-0.12719929,3.2148085,0.3607
9039,-0.12738505,3.1703277,0.3608
9040,-0.12745658,3.2045155,0.3609
9041,-0.1275149,3.263217,0.3609
9042,-0.12756516,3.2996159,0.361
9043,-0.12760986,3.3252838,0.3611
9044,-0.12755373,3.304885,0.3611
9045,-0.12759596,3.2528906,0.3612
9046,-0.12763867,3.2194612,0.3613
9047,-0.12767632,3.1944473,0.3613
9048,-0.12770344,3.1808004,0.3614
9049,-0.1276203,3.153049,0.3615
9050,-0.12762189,3.1514454,0.3615
9051,-0.12760986,3.1667747,0.3616
9052,-0.12758096,3.211686,0.3617
9053,-0.12753287,3.2934659,0.3617
9054,-0.12746611,3.3745213,0.3618
9055,-0.12738287,3.4944928,0.3619
9056,-0.1272884,3.653161,0.3619
9057,-0.12719005,3.786733,0.362
9058,-0.1270929,3.8820078,0.3621
9059,-0.12699932,3.9474843,0.3622
9060,-0.12690791,4.0353355,0.3622
9061,-0.12671858,4.1543794,0.3623
9062,-0.12672652,4.2968245,0.3624
9063,-0.1266405,4.4323325,0.3624
9064,-0.12626538,4.5681586,0.3625
9065,-0.12618908,4.707644,0.3626
9066,-0.12611736,4.8097,0.3626
9067,-0.12004653,12.373004,0.3627
9068,-0.12034396,11.671872,0.3628
9069,-0.120574035,10.665439,0.3628
9070,-0.1209855,9.848575,0.3629
9071,-0.12111435,9.415558,0.363
9072,-0.121207334,9.33151,0.363
9073,-0.12116938,9.663157,0.3631
9074,-0.121166304,9.982667,0.3632
9075,-0.12121965,10.066573,0.3632
9076,-0.12132148,9.988933,0.3633
9077,-0.12145449,9.874985,0.3634
9078,-0.12170483,9.7477865,0.3634
9079,-0.12197315,9.589747,0.3635
9080,-0.1221618,9.429108,0.3636
9081,-0.122364655,9.301693,0.3636
9082,-0.12257526,9.113312,0.3637
9083,-0.12288292,8.916183,0.3638
9084,-0.12299358,8.733681,0.3638
9085,-0.123188786,8.503246,0.3639
9086,-0.12337058,8.345168,0.364
9087,-0.12344519,8.177748,0.364
9088,-0.123609595,7.9880366,0.3641
9089,-0.123775795,7.8142138,0.3642
9090,-0.123949245,7.6241407,0.3642
9091,-0.12422998,7.436718,0.3643
9092,-0.12404243,7.234675,0.3644
9093,-0.12424667,7.013227,0.3645
9094,-0.12445121,6.8968787,0.3645
9095,-0.12464712,6.900711,0.3646
9096,-0.12473016,6.9217772,0.3647
9097,-0.124887325,7.06057,0.3647
9098,-0.124927655,7.323184,0.3648
9099,-0.12504846,7.630316,0.3649
9100,-0.12515922,7.9336653,0.3649
9101,-0.12526363,8.182331,0.365
9102,-0.12546052,8.371712,0.3651
9103,-0.1254633,8.509506,0.3651
9104,-0.12555808,8.594093,0.3652
9105,-0.12574404,8.64795,0.3653
9106,-0.12582888,8.687734,0.3653
9107,-0.12590984,8.704022,0.3654
9108,-0.12598523,8.704344,0.3655
9109,-0.12614687,8.716388,0.3655
9110,-0.12590775,8.793565,0.3656
9111,-0.1261266,8.947381,0.3657
9112,-0.12613097,9.168763,0.3657
9113,-0.12602001,9.430156,0.3658
9114,-0.12618065,9.674986,0.3659
9115,-0.124603905,9.7520895,0.3659
9116,-0.12454539,10.043166,0.366
9117,-0.124568634,10.34617,0.3661
9118,-0.124398164,10.630061,0.3661
9119,-0.12432734,10.882704,0.3662
9120,-0.12418001,11.113806,0.3663
9121,-0.12414475,11.296261,0.3663
9122,-0.124023356,11.455844,0.3664
9123,-0.12398918,11.614479,0.3665
9124,-0.12384295,11.748236,0.3665
9125,-0.12367218,11.926845,0.3666
9126,-0.12347578,12.163857,0.3667
9127,-0.123539366,12.43565,0.3668
9128,-0.123400085,12.70515,0.3668
9129,-0.123252764,12.949308,0.3669
9130,-0.12319683,13.156623,0.367
9131,-0.123046435,13.322335,0.367
9132,-0.12280116,13.465827,0.3671
9133,-0.12264867,13.607014,0.3672
9134,-0.12249599,13.785804,0.3672
9135,-0.122344784,13.978306,0.3673
9136,-0.12219707,14.171151,0.3674
9137,-0.12205382,14.314573,0.3674
9138,-0.12181679,14.419042,0.3675
9139,-0.12166708,14.472604,0.3676
9140,-0.12150426,14.542842,0.3676
9141,-0.12132545,14.62447,0.3677
9142,-0.12113024,14.749868,0.3678
9143,-0.12092252,14.887559,0.3678
9144,-0.12070864,15.023684,0.3679
9145,-0.120588735,15.191333,0.368
9146,-0.120475285,15.343781,0.368
9147,-0.12027909,15.471363,0.3681
9148,-0.12009759,15.594935,0.3682
9149,-0.11983851,15.663474,0.3682
9150,-0.11968751,15.682447,0.3683
9151,-0.119546644,15.653298,0.3684
9152,-0.11940985,15.6127615,0.3684
9153,-0.11927108,15.573722,0.3685
9154,-0.11912157,15.5350485,0.3686
9155,-0.11905004,15.459366,0.3686
9156,-0.11877169,15.366505,0.3687
9157,-0.11856277,15.321853,0.3688
9158,-0.11833002,15.347069,0.3688
9159,-0.118080474,15.4198065,0.3689
9160,-0.11658569,15.151282,0.369
9161,-0.11614938,15.190053,0.3691
9162,-0.11599272,15.212114,0.3691
9163,-0.11556486,15.223064,0.3692
9164,-0.11532525,15.2156925,0.3693
9165,-0.11517991,15.21583,0.3693
9166,-0.115034975,15.177248,0.3694
9167,-0.11470377,15.131589,0.3695
9168,-0.114275806,15.128221,0.3695
9169,-0.11403153,15.1132765,0.3696
9170,-0.11379172,15.07118,0.3697
9171,-0.113560356,15.045127,0.3697
9172,-0.11324952,14.975612,0.3698
9173,-0.113044076,14.889437,0.3699
9174,-0.11284987,14.805489,0.3699
9175,-0.11266499,14.726243,0.37
9176,-0.11249065,14.676888,0.3701
9177,-0.11233299,14.6628275,0.3701
9178,-0.10512958,25.067312,0.3702
9179,-0.10544459,24.136,0.3703
9180,-0.10596146,22.775478,0.3703
9181,-0.106619194,21.487968,0.3704
9182,-0.10695715,20.518854,0.3705
9183,-0.10699381,19.812464,0.3705
9184,-0.10707199,19.331875,0.3706
9185,-0.107177295,19.013584,0.3707
9186,-0.107440345,18.789946,0.3707
9187,-0.10768085,18.501217,0.3708
9188,-0.10814001,18.048992,0.3709
9189,-0.108426705,17.475056,0.3709
9190,-0.108705856,16.89339,0.371
9191,-0.10897855,16.348885,0.3711
9192,-0.10934094,15.937636,0.3711
9193,-0.10970513,15.533991,0.3712
9194,-0.110161796,15.071629,0.3713
9195,-0.11062323,14.609513,0.3714
9196,-0.11109342,14.175903,0.3714
9197,-0.1113066,13.710263,0.3715
9198,-0.11180768,13.248515,0.3716
9199,-0.112237625,12.730661,0.3716
9200,-0.112415746,12.186604,0.3717
9201,-0.11288046,11.635965,0.3718
9202,-0.113357104,11.09212,0.3718
9203,-0.11383841,10.697159,0.3719
9204,-0.11431574,10.397432,0.372
9205,-0.11469106,10.120654,0.372
9206,-0.115047686,9.896006,0.3721
9207,-0.10958145,17.805592,0.3722
9208,-0.110289745,16.85032,0.3722
9209,-0.110995464,15.567314,0.3723
9210,-0.11135667,14.754399,0.3724
9211,-0.11167864,14.424082,0.3724
9212,-0.111956395,14.15952,0.3725
9213,-0.11227488,13.90542,0.3726
9214,-0.112633996,13.638688,0.3726
9215,-0.112840526,13.352314,0.3727
9216,-0.11324107,13.007775,0.3728
9217,-0.11365383,12.613004,0.3728
9218,-0.11407007,12.295354,0.3729
9219,-0.114393726,12.052498,0.373
9220,-0.114799134,11.790339,0.373
9221,-0.11519729,11.529434,0.3731
9222,-0.11558612,11.241706,0.3732
9223,-0.11587371,11.027135,0.3732
9224,-0.11623521,10.84425,0.3733
9225,-0.11667122,10.645017,0.3734
9226,-0.11700838,10.510715,0.3734
9227,-0.11743118,10.277959,0.3735
9228,-0.117855765,10.001654,0.3736
9229,-0.118195705,9.678108,0.3737
9230,-0.11853843,9.346318,0.3737
9231,-0.11879424,9.012835,0.3738
9232,-0.119136766,8.667428,0.3739
9233,-0.11956274,8.393001,0.3739
9234,-0.11989265,8.178145,0.374
9235,-0.12020905,8.023591,0.3741
9236,-0.120421745,7.913705,0.3741
9237,-0.119312994,7.734245,0.3742
9238,-0.11941194,7.728161,0.3743
9239,-0.119680755,7.7022514,0.3743
9240,-0.119947985,7.642085,0.3744
9241,-0.12021233,7.5896187,0.3745
9242,-0.12073218,7.531526,0.3745
9243,-0.120985605,7.4612517,0.3746
9244,-0.121577375,7.3638844,0.3747
9245,-0.121811725,7.2470074,0.3747
9246,-0.12203375,7.1760535,0.3748
9247,-0.12224386,7.0981565,0.3749
9248,-0.122441344,7.045121,0.3749
9249,-0.12262701,6.9946885,0.375
9250,-0.122800164,6.938704,0.3751
9251,-0.12295782,6.889242,0.3751
9252,-0.12309561,6.8671002,0.3752
9253,-0.12320975,6.8490477,0.3753
9254,-0.12320905,6.896818,0.3753
9255,-0.12317876,6.985244,0.3754
9256,-0.12312084,7.072609,0.3755
9257,-0.12277792,7.1682158,0.3755
9258,-0.12276023,7.2833443,0.3756
9259,-0.12255172,7.3836718,0.3757
9260,-0.12233167,7.5045466,0.3757
9261,-0.1222832,7.641525,0.3758
9262,-0.122244254,7.7150874,0.3759
9263,-0.12230833,7.756806,0.376
9264,-0.12247681,7.7875814,0.376
9265,-0.121170975,7.6423016,0.3761
9266,-0.12111316,7.599934,0.3762
9267,-0.12115677,7.5553055,0.3762
9268,-0.12121896,7.48176,0.3763
9269,-0.12129962,7.383066,0.3764
9270,-0.12148141,7.2687097,0.3764
9271,-0.121591486,7.1160164,0.3765
9272,-0.12171258,6.939899,0.3766
9273,-0.122013286,6.7648306,0.3766
9274,-0.12215375,6.6006346,0.3767
9275,-0.121964015,6.4657693,0.3768
9276,-0.12195686,6.3719664,0.3768
9277,-0.1222217,6.2643933,0.3769
9278,-0.12242029,6.138161,0.377
9279,-0.12255012,5.982608,0.377
9280,-0.1229453,5.811778,0.3771
9281,-0.12309004,5.630379,0.3772
9282,-0.12332012,5.47098,0.3772
9283,-0.12354751,5.3244104,0.3773
9284,-0.12385487,5.2073526,0.3774
9285,-0.123987,5.109329,0.3774
9286,-0.124199085,5.0178,0.3775
9287,-0.12440572,4.922517,0.3776
9288,-0.12460629,4.843673,0.3776
9289,-0.124800794,4.7685065,0.3777
9290,-0.12507428,4.7043624,0.3778
9291,-0.12525697,4.6562204,0.3778
9292,-0.12534906,4.598398,0.3779
9293,-0.12552142,4.567626,0.378
9294,-0.12569019,4.5286,0.378
9295,-0.1258555,4.489191,0.3781
9296,-0.12610146,4.452985,0.3782
9297,-0.12625575,4.42167,0.3783
9298,-0.12640049,4.4091887,0.3783
9299,-0.1265349,4.405545,0.3784
9300,-0.12528856,4.319374,0.3785
9301,-0.12548377,4.314107,0.3785
9302,-0.12566814,4.309097,0.3786
9303,-0.12584099,4.3043737,0.3787
9304,-0.12583573,4.2975035,0.3787
9305,-0.12582073,4.2972383,0.3788
9306,-0.12596548,4.3033514,0.3789
9307,-0.126022,4.3131013,0.3789
9308,-0.12607574,4.326408,0.379
9309,-0.12612739,4.3614874,0.3791
9310,-0.12617667,4.3892,0.3791
9311,-0.12622207,4.420991,0.3792
9312,-0.12626359,4.4569798,0.3793
9313,-0.12630144,4.493668,0.3793
9314,-0.12642056,4.5348363,0.3794
9315,-0.12637147,4.5804625,0.3795
9316,-0.12632251,4.6337,0.3795
9317,-0.12635925,4.669002,0.3796
9318,-0.12639959,4.689373,0.3797
9319,-0.1264441,4.6885586,0.3797
9320,-0.12665838,4.6769834,0.3798
9321,-0.12670685,4.6814413,0.3799
9322,-0.12675484,4.6731052,0.3799
9323,-0.12680024,4.646934,0.38
9324,-0.12675762,4.61438,0.3801
9325,-0.12687683,4.5811505,0.3801
9326,-0.12690672,4.5668874,0.3802
9327,-0.12693126,4.563942,0.3803
9328,-0.12695223,4.542394,0.3804
9329,-0.1269713,4.5162873,0.3804
9330,-0.12682259,4.484732,0.3805
9331,-0.127091,4.438712,0.3806
9332,-0.12719193,4.3934917,0.3806
9333,-0.12720823,4.3639646,0.3807
9334,-0.12705643,4.3484783,0.3808
9335,-0.12707014,4.3502626,0.3808
9336,-0.12716621,4.3607593,0.3809
9337,-0.12717932,4.3436847,0.381
9338,-0.12719472,4.321342,0.381
9339,-0.12721369,4.308531,0.3811
9340,-0.12740512,4.2706385,0.3812
9341,-0.12743682,4.2000895,0.3812
9342,-0.12747605,4.092019,0.3813
9343,-0.12751967,3.9597106,0.3814
9344,-0.12756228,3.8343065,0.3814
9345,-0.12743165,3.7258239,0.3815
9346,-0.12745747,3.6347303,0.3816
9347,-0.12738724,3.5804284,0.3816
9348,-0.12722144,3.5494578,0.3817
9349,-0.12712786,3.5333896,0.3818
9350,-0.12710878,3.5339732,0.3818
9351,-0.12708464,3.5561347,0.3819
9352,-0.12689412,3.5765579,0.382
9353,-0.12679279,3.566305,0.382
9354,-0.12661685,3.5411103,0.3821
9355,-0.12678513,3.4977322,0.3822
9356,-0.12687841,3.4534209,0.3822
9357,-0.12705971,3.4106872,0.3823
9358,-0.12707421,3.3934903,0.3824
9359,-0.12708654,3.383834,0.3824
9360,-0.12692918,3.3751504,0.3825
9361,-0.12676993,3.3681211,0.3826
9362,-0.1267757,3.351778,0.3827
9363,-0.12678047,3.3237576,0.3827
9364,-0.12678404,3.2999032,0.3828
